iso_time_utc	mono_s	sample_kind	sample_idx	planned_x_m	planned_y_m	rover_x_m	rover_y_m	rover_z_m	heading_deg	goal_error_m	ping_value	predicted_radius_m	fit_a	fit_b	suspected_x_m	suspected_y_m	last_known_x_m	last_known_y_m
2026-04-08T17:50:27Z	91837.046	drive_to_suspected	7	-5582.500	-10568.600	-5582.300	-10279.500	1434.800	-88.400	289.100	-50.023	224.290	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:30Z	91839.125	drive_to_suspected	7	-5582.500	-10568.600	-5582.300	-10280.500	1434.700	-88.800	288.100	-49.954	222.747	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:31Z	91840.156	drive_to_suspected	7	-5582.500	-10568.600	-5582.300	-10281.300	1434.800	-88.900	287.301	-49.918	221.953	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:32Z	91841.250	drive_to_suspected	7	-5582.500	-10568.600	-5582.200	-10282.300	1434.800	-88.700	286.301	-49.880	221.099	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:33Z	91842.296	drive_to_suspected	7	-5582.500	-10568.600	-5582.200	-10284.300	1434.700	-88.700	284.301	-49.845	220.343	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:34Z	91843.234	drive_to_suspected	7	-5582.500	-10568.600	-5582.200	-10285.200	1434.700	-88.900	283.400	-49.815	219.670	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:35Z	91844.296	drive_to_suspected	7	-5582.500	-10568.600	-5582.200	-10286.101	1434.700	-89.000	282.500	-49.780	218.907	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:36Z	91845.343	drive_to_suspected	7	-5582.500	-10568.600	-5582.100	-10287.101	1434.600	-89.100	281.500	-49.744	218.133	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:37Z	91846.328	drive_to_suspected	7	-5582.500	-10568.600	-5582.100	-10288.000	1434.600	-89.100	280.601	-49.708	217.344	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:39Z	91848.437	drive_to_suspected	7	-5582.500	-10568.600	-5582.100	-10289.000	1434.500	-89.100	279.601	-49.636	215.782	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:40Z	91849.375	drive_to_suspected	7	-5582.500	-10568.600	-5582.100	-10290.900	1434.300	-89.300	277.700	-49.604	215.099	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:41Z	91850.421	drive_to_suspected	7	-5582.500	-10568.600	-5582.000	-10291.800	1434.300	-89.400	276.801	-49.567	214.312	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:42Z	91851.468	drive_to_suspected	7	-5582.500	-10568.600	-5582.000	-10292.800	1434.200	-89.500	275.801	-49.530	213.507	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:43Z	91852.531	drive_to_suspected	7	-5582.500	-10568.600	-5582.000	-10293.700	1434.100	-89.600	274.901	-49.492	212.699	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:44Z	91853.468	drive_to_suspected	7	-5582.500	-10568.600	-5582.000	-10294.700	1434.000	-89.700	273.901	-49.458	211.986	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:46Z	91855.578	drive_to_suspected	7	-5582.500	-10568.600	-5582.000	-10295.601	1433.900	-89.800	273.000	-49.381	210.370	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:47Z	91856.578	drive_to_suspected	7	-5582.500	-10568.600	-5582.000	-10297.700	1433.800	-90.000	270.901	-49.342	209.558	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:48Z	91857.625	drive_to_suspected	7	-5582.500	-10568.600	-5582.000	-10298.601	1433.700	-90.000	270.000	-49.303	208.743	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:49Z	91858.546	drive_to_suspected	7	-5582.500	-10568.600	-5582.000	-10299.700	1433.600	-90.100	268.901	-49.268	208.017	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:50Z	91859.546	drive_to_suspected	7	-5582.500	-10568.600	-5582.000	-10300.700	1433.500	-90.200	267.901	-49.229	207.194	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:52Z	91861.593	drive_to_suspected	7	-5582.500	-10568.600	-5582.000	-10302.800	1433.300	-90.400	265.801	-49.148	205.534	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:53Z	91862.625	drive_to_suspected	7	-5582.500	-10568.600	-5582.000	-10303.800	1433.200	-90.400	264.801	-49.108	204.704	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:54Z	91863.656	drive_to_suspected	7	-5582.500	-10568.600	-5582.000	-10304.900	1433.200	-90.500	263.700	-49.067	203.875	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:55Z	91864.703	drive_to_suspected	7	-5582.500	-10568.600	-5582.100	-10306.000	1433.100	-90.600	262.601	-49.026	203.039	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:56Z	91865.796	drive_to_suspected	7	-5582.500	-10568.600	-5582.100	-10307.000	1433.000	-90.600	261.601	-48.984	202.190	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:57Z	91866.796	drive_to_suspected	7	-5582.500	-10568.600	-5582.100	-10308.101	1432.900	-90.700	260.500	-48.941	201.331	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:58Z	91867.828	drive_to_suspected	7	-5582.500	-10568.600	-5582.100	-10309.101	1432.800	-90.700	259.500	-48.903	200.570	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:50:59Z	91868.875	drive_to_suspected	7	-5582.500	-10568.600	-5582.100	-10310.101	1432.700	-90.700	258.500	-48.860	199.715	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:00Z	91870.031	drive_to_suspected	7	-5582.500	-10568.600	-5582.100	-10311.300	1432.600	-90.700	257.301	-48.812	198.755	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:01Z	91870.937	drive_to_suspected	7	-5582.500	-10568.600	-5582.100	-10313.400	1432.400	-90.700	255.200	-48.773	197.976	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:02Z	91871.984	drive_to_suspected	7	-5582.500	-10568.600	-5582.100	-10314.601	1432.200	-90.700	254.000	-48.728	197.094	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:04Z	91873.093	drive_to_suspected	7	-5582.500	-10568.600	-5582.200	-10315.800	1432.100	-90.700	252.801	-48.678	196.111	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:04Z	91874.015	drive_to_suspected	7	-5582.500	-10568.600	-5582.200	-10317.000	1432.000	-90.700	251.601	-48.638	195.322	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:06Z	91875.093	drive_to_suspected	7	-5582.500	-10568.600	-5582.200	-10318.000	1431.900	-90.700	250.601	-48.592	194.432	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:08Z	91877.156	drive_to_suspected	7	-5582.500	-10568.600	-5582.200	-10319.200	1431.800	-90.700	249.400	-48.499	192.634	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:09Z	91878.187	drive_to_suspected	7	-5582.500	-10568.600	-5582.200	-10320.300	1431.700	-90.700	248.301	-48.451	191.723	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:10Z	91879.203	drive_to_suspected	7	-5582.500	-10568.600	-5582.200	-10321.500	1431.600	-90.700	247.101	-48.404	190.814	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:11Z	91880.281	drive_to_suspected	7	-5582.500	-10568.600	-5582.300	-10323.900	1431.400	-90.700	244.700	-48.356	189.907	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:12Z	91881.328	drive_to_suspected	7	-5582.500	-10568.600	-5582.300	-10325.101	1431.300	-90.700	243.500	-48.308	189.004	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:13Z	91882.375	drive_to_suspected	7	-5582.500	-10568.600	-5582.300	-10326.200	1431.200	-90.700	242.400	-48.260	188.093	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:14Z	91883.296	drive_to_suspected	7	-5582.500	-10568.600	-5582.300	-10327.400	1431.100	-90.600	241.200	-48.215	187.262	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:15Z	91884.343	drive_to_suspected	7	-5582.500	-10568.600	-5582.300	-10328.700	1430.900	-90.600	239.900	-48.164	186.308	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:16Z	91885.343	drive_to_suspected	7	-5582.500	-10568.600	-5582.300	-10330.000	1430.700	-90.700	238.600	-48.113	185.359	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:17Z	91886.343	drive_to_suspected	7	-5582.500	-10568.600	-5582.400	-10331.101	1430.600	-90.600	237.500	-48.067	184.519	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:18Z	91887.421	drive_to_suspected	7	-5582.500	-10568.600	-5582.400	-10332.300	1430.400	-90.600	236.301	-48.015	183.554	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:19Z	91888.546	drive_to_suspected	7	-5582.500	-10568.600	-5582.400	-10333.601	1430.200	-90.500	235.000	-47.955	182.453	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:20Z	91889.546	drive_to_suspected	7	-5582.500	-10568.600	-5582.400	-10335.000	1430.000	-90.500	233.600	-47.900	181.456	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:22Z	91891.531	drive_to_suspected	7	-5582.500	-10568.600	-5582.400	-10337.601	1429.700	-90.400	231.000	-47.795	179.565	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:23Z	91892.468	drive_to_suspected	7	-5582.500	-10568.600	-5582.400	-10339.000	1429.500	-90.300	229.600	-47.738	178.553	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:24Z	91893.515	drive_to_suspected	7	-5582.500	-10568.600	-5582.400	-10340.400	1429.300	-90.200	228.200	-47.681	177.534	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:25Z	91894.578	drive_to_suspected	7	-5582.500	-10568.600	-5582.400	-10341.800	1429.100	-90.100	226.801	-47.622	176.501	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:26Z	91895.546	drive_to_suspected	7	-5582.500	-10568.600	-5582.400	-10343.101	1428.900	-90.100	225.500	-47.569	175.560	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:28Z	91897.640	drive_to_suspected	7	-5582.500	-10568.600	-5582.400	-10345.800	1428.500	-90.200	222.801	-47.448	173.461	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:29Z	91898.734	drive_to_suspected	7	-5582.500	-10568.600	-5582.500	-10347.300	1428.300	-90.100	221.301	-47.389	172.440	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:30Z	91899.781	drive_to_suspected	7	-5582.500	-10568.600	-5582.500	-10348.601	1428.100	-90.100	220.000	-47.330	171.420	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:31Z	91900.812	drive_to_suspected	7	-5582.500	-10568.600	-5582.500	-10350.000	1427.800	-90.400	218.600	-47.269	170.388	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:32Z	91901.750	drive_to_suspected	7	-5582.500	-10568.600	-5582.500	-10351.300	1427.600	-90.500	217.301	-47.216	169.492	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:33Z	91902.781	drive_to_suspected	7	-5582.500	-10568.600	-5582.500	-10352.700	1427.400	-90.300	215.900	-47.163	168.591	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:34Z	91903.828	drive_to_suspected	7	-5582.500	-10568.600	-5582.500	-10355.300	1427.000	-89.900	213.301	-47.101	167.548	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:35Z	91904.937	drive_to_suspected	7	-5582.500	-10568.600	-5582.500	-10356.800	1426.800	-89.900	211.801	-47.038	166.499	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:36Z	91906.000	drive_to_suspected	7	-5582.500	-10568.600	-5582.500	-10358.101	1426.600	-89.800	210.500	-46.980	165.537	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:38Z	91907.968	drive_to_suspected	7	-5582.500	-10568.600	-5582.500	-10359.000	1426.500	-84.700	209.600	-46.921	164.573	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:40Z	91909.078	drive_to_suspected	7	-5582.500	-10568.600	-5582.500	-10359.900	1426.700	-81.400	208.700	-46.884	163.958	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:40Z	91910.000	drive_to_suspected	7	-5582.500	-10568.600	-5582.400	-10360.601	1426.900	-82.000	208.000	-46.851	163.432	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:42Z	91911.078	drive_to_suspected	7	-5582.500	-10568.600	-5582.200	-10362.300	1427.200	-88.400	206.301	-46.806	162.689	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:43Z	91912.125	drive_to_suspected	7	-5582.500	-10568.600	-5582.100	-10363.300	1427.300	-94.300	205.301	-46.764	162.021	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:44Z	91913.125	drive_to_suspected	7	-5582.500	-10568.600	-5582.000	-10364.101	1427.300	-89.800	204.500	-46.737	161.572	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:45Z	91914.140	drive_to_suspected	7	-5582.500	-10568.600	-5581.900	-10364.700	1427.300	-83.100	203.901	-46.707	161.091	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:46Z	91915.140	drive_to_suspected	7	-5582.500	-10568.600	-5582.000	-10365.300	1427.100	-75.800	203.301	-46.677	160.613	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:47Z	91916.281	drive_to_suspected	7	-5582.500	-10568.600	-5582.000	-10366.000	1426.900	-67.600	202.601	-46.647	160.125	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:48Z	91917.234	drive_to_suspected	7	-5582.500	-10568.600	-5582.200	-10366.800	1426.900	-60.700	201.801	-46.625	159.775	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:50Z	91919.234	drive_to_suspected	7	-5582.500	-10568.600	-5582.500	-10367.500	1426.900	-54.900	201.100	-46.573	158.958	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:51Z	91920.234	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10369.200	1426.600	-43.000	199.402	-46.542	158.460	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:52Z	91921.265	drive_to_suspected	7	-5582.500	-10568.600	-5583.800	-10370.200	1426.300	-37.900	198.404	-46.521	158.129	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:53Z	91922.281	drive_to_suspected	7	-5582.500	-10568.600	-5584.200	-10370.800	1426.400	-41.100	197.808	-46.511	157.981	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:54Z	91923.421	drive_to_suspected	7	-5582.500	-10568.600	-5584.500	-10371.200	1426.400	-51.600	197.410	-46.507	157.914	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:55Z	91924.390	drive_to_suspected	7	-5582.500	-10568.600	-5584.600	-10371.300	1426.200	-62.200	197.312	-46.503	157.841	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:56Z	91925.500	drive_to_suspected	7	-5582.500	-10568.600	-5584.600	-10371.400	1426.200	-67.000	197.211	-46.495	157.729	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:58Z	91927.453	drive_to_suspected	7	-5582.500	-10568.600	-5584.600	-10371.500	1426.200	-67.200	197.112	-46.492	157.673	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:51:59Z	91928.484	drive_to_suspected	7	-5582.500	-10568.600	-5584.200	-10371.400	1426.200	-67.100	197.207	-46.490	157.650	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:00Z	91929.609	drive_to_suspected	7	-5582.500	-10568.600	-5583.900	-10371.300	1426.200	-67.600	197.305	-46.490	157.650	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:01Z	91930.640	drive_to_suspected	7	-5582.500	-10568.600	-5583.600	-10371.101	1426.300	-68.300	197.503	-46.486	157.578	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:02Z	91931.578	drive_to_suspected	7	-5582.500	-10568.600	-5583.200	-10370.900	1426.300	-68.700	197.701	-46.482	157.521	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:03Z	91932.640	drive_to_suspected	7	-5582.500	-10568.600	-5582.900	-10370.900	1426.400	-69.100	197.700	-46.482	157.514	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:04Z	91933.687	drive_to_suspected	7	-5582.500	-10568.600	-5582.700	-10370.800	1426.400	-69.600	197.801	-46.483	157.539	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:05Z	91934.734	drive_to_suspected	7	-5582.500	-10568.600	-5582.700	-10370.800	1426.400	-69.800	197.801	-46.485	157.561	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:06Z	91935.765	drive_to_suspected	7	-5582.500	-10568.600	-5582.900	-10370.900	1426.400	-69.800	197.700	-46.490	157.645	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:07Z	91936.781	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10370.900	1426.300	-71.600	197.702	-46.491	157.666	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:09Z	91938.921	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-73.600	197.602	-46.482	157.511	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:10Z	91939.937	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.101	1426.200	-74.300	197.501	-46.481	157.506	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:11Z	91940.968	drive_to_suspected	7	-5582.500	-10568.600	-5583.200	-10371.101	1426.200	-74.200	197.501	-46.484	157.547	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:12Z	91941.921	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.101	1426.200	-74.400	197.501	-46.488	157.606	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:13Z	91942.937	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-75.100	197.602	-46.486	157.576	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:14Z	91944.015	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-74.700	197.602	-46.485	157.567	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:15Z	91944.968	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-74.900	197.602	-46.486	157.585	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:16Z	91946.046	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-75.000	197.602	-46.486	157.578	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:19Z	91948.062	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-74.900	197.602	-46.485	157.568	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:19Z	91949.062	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-74.900	197.602	-46.485	157.569	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:21Z	91950.062	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-74.900	197.602	-46.485	157.569	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:22Z	91951.093	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-74.900	197.602	-46.485	157.569	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:23Z	91952.187	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-74.900	197.602	-46.485	157.569	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:24Z	91953.171	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-74.900	197.602	-46.485	157.569	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:25Z	91954.234	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-74.900	197.602	-46.485	157.569	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:26Z	91955.281	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-74.900	197.602	-46.485	157.569	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:28Z	91957.281	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-74.900	197.602	-46.485	157.569	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:29Z	91958.359	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-74.900	197.602	-46.485	157.569	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:31Z	91960.375	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-74.900	197.602	-46.485	157.569	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:32Z	91961.406	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-74.900	197.602	-46.485	157.569	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:34Z	91963.187	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-74.900	197.602	-46.485	157.569	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:35Z	91964.937	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-74.900	197.602	-46.485	157.569	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:36Z	91965.562	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-74.900	197.602	-46.485	157.569	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:38Z	91967.765	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-74.900	197.602	-46.485	157.569	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:40Z	91969.515	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-74.900	197.602	-46.485	157.569	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:42Z	91971.265	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-74.900	197.602	-46.485	157.569	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:43Z	91973.000	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-74.900	197.602	-46.485	157.569	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:45Z	91974.765	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-74.900	197.602	-46.485	157.569	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:47Z	91976.781	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-74.900	197.602	-46.485	157.569	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:49Z	91978.531	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-74.900	197.602	-46.485	157.569	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:51Z	91980.281	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-74.900	197.602	-46.485	157.569	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T17:52:53Z	91982.078	drive_to_suspected	7	-5582.500	-10568.600	-5583.300	-10371.000	1426.200	-74.900	197.602	-46.485	157.569	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
